base_code,sku,kitchen,platform_name,daypart,matched_strata,promo_rows,promo_units,promo_active_hours,baseline_units,incremental_units,promo_contribution_thb,baseline_contribution_thb,incremental_contribution_thb,promo_discount_cost_thb,promo_cups_per_active_hour,baseline_cups_per_active_hour,actual_demand_lift_pct,promo_contribution_per_cup_thb,baseline_contribution_per_cup_thb,break_even_lift_pct,contribution_lift_pct,actual_vs_breakeven_gap_pct,promo_roi_on_discount,decision
RC103,PassionFruit,BKK_Ladprao,Grab,Lunch,11,14,27,14,28.583333333333332,-1.5833333333333335,310.77400000000006,466.27416666666664,-155.50016666666662,210.5999999999999,1.9285714285714286,2.0416666666666665,-0.055393586005830886,11.51014814814815,16.31279883381924,0.41725359429398656,-0.33349513608767356,-0.47264718029981745,-0.7383673630895854,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Ladprao,Grab,Morning,4,4,6,4,6.0,0.0,49.79200000000002,82.38416666666666,-32.59216666666664,46.79999999999998,1.5,1.5,0.0,8.298666666666671,13.730694444444444,0.6545663292630668,-0.39561202091825864,-0.6545663292630668,-0.6964138176638174,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Afternoon,14,14,22,14,29.0,-7.0,81.79000000000002,234.74833333333333,-152.95833333333331,171.59999999999994,1.5714285714285714,2.0714285714285716,-0.24137931034482762,3.7177272727272737,8.094770114942529,1.1773437159644895,-0.6515843207974497,-1.4187230263093171,-0.8913655788655791,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Dinner,16,16,31,16,32.333333333333336,-1.3333333333333337,122.52000000000001,297.38666666666666,-174.86666666666665,241.7999999999999,1.9375,2.0208333333333335,-0.04123711340206193,3.9522580645161294,9.197525773195876,1.3271571904103179,-0.5880111190817789,-1.3683943038123798,-0.7231872070581751,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Late Evening,10,10,24,10,15.0,9.0,63.23000000000002,137.70333333333335,-74.47333333333333,187.19999999999993,2.4,1.5,0.6000000000000001,2.634583333333334,9.180222222222223,2.484506299752227,-0.5408244777420057,-1.884506299752227,-0.39782763532763543,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Late Night,1,1,2,1,1.0,1.0,4.020000000000003,5.75,-1.7299999999999969,15.599999999999994,2.0,1.0,1.0,2.0100000000000016,5.75,1.8606965174129333,-0.3008695652173907,-0.8606965174129333,-0.11089743589743574,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Lunch,18,18,58,18,42.5,15.5,105.96000000000001,288.5833333333333,-182.62333333333333,452.39999999999986,3.2222222222222223,2.361111111111111,0.3647058823529412,1.826896551724138,6.790196078431372,2.7167928704135482,-0.6328270285879295,-2.352086988060607,-0.4036766872973771,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Ladprao,LINE MAN,Morning,8,8,12,8,9.166666666666666,2.833333333333333,55.050000000000004,85.48833333333333,-30.438333333333322,93.59999999999997,1.5,1.1458333333333333,0.3090909090909091,4.5875,9.326,1.0329155313351497,-0.3560524827949232,-0.7238246222442406,-0.32519586894586894,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Sukhumvit,Grab,Afternoon,5,5,14,5,16.0,-2.0,153.108,257.08,-103.97199999999998,109.19999999999996,2.8,3.2,-0.125,10.936285714285715,16.0675,0.4691916816887425,-0.40443441730200713,-0.5941916816887425,-0.9521245421245423,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,Grab,Dinner,8,8,23,8,20.0,3.0,174.80600000000004,246.07,-71.26399999999995,179.39999999999992,2.875,2.5,0.1499999999999999,7.600260869565219,12.3035,0.6188260128370875,-0.2896086479457063,-0.4688260128370876,-0.39723522853957627,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Sukhumvit,Grab,Late Evening,4,4,10,4,18.0,-8.0,99.07,246.86999999999995,-147.79999999999995,77.99999999999997,2.5,4.5,-0.4444444444444444,9.907,13.714999999999996,0.38437468456646773,-0.5986956697857171,-0.8288191290109121,-1.894871794871795,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,Grab,Late Night,2,2,2,2,3.0,-1.0,23.744000000000003,55.259999999999984,-31.515999999999984,15.599999999999994,1.0,1.5,-0.33333333333333337,11.872000000000002,18.419999999999995,0.5515498652291098,-0.5703221136445891,-0.8848831985624431,-2.02025641025641,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,Grab,Lunch,8,8,33,8,16.0,17.0,293.526,228.85,64.67600000000002,257.3999999999999,4.125,2.0,1.0625,8.894727272727273,14.303125,0.6080453690644099,0.2826130653266332,0.45445463093559013,0.2512665112665114,KEEP / SCALE SELECTIVELY
RC103,PassionFruit,BKK_Sukhumvit,Grab,Morning,3,3,3,3,5.0,-2.0,29.06600000000001,73.27999999999999,-44.21399999999998,23.39999999999999,1.0,1.6666666666666667,-0.4,9.68866666666667,14.655999999999997,0.5126952453037905,-0.6033569868995632,-0.9126952453037905,-1.8894871794871793,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Afternoon,17,20,66,20,63.66666666666667,2.333333333333333,218.43000000000012,578.035,-359.6049999999999,514.7999999999998,3.3,3.1833333333333336,0.036649214659685736,3.3095454545454563,9.079083769633506,1.743302333909312,-0.6221163078360304,-1.7066531192496264,-0.698533411033411,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Dinner,23,25,65,25,67.5,-2.5,290.34000000000015,678.87,-388.52999999999986,506.99999999999983,2.6,2.7,-0.03703703703703709,4.466769230769233,10.057333333333334,1.2515900897797971,-0.5723187060851118,-1.2886271268168343,-0.7663313609467456,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Late Evening,12,13,32,13,40.5,-8.5,162.22000000000003,396.7583333333333,-234.5383333333333,249.5999999999999,2.4615384615384617,3.1153846153846154,-0.2098765432098766,5.069375000000001,9.796502057613168,0.9324871522846832,-0.5911365020688495,-1.1423636954945597,-0.9396567841880344,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Late Night,10,11,15,11,14.5,0.5,66.73000000000005,149.965,-83.23499999999996,116.99999999999996,1.3636363636363635,1.3181818181818181,0.034482758620689724,4.44866666666667,10.342413793103448,1.3248345106631443,-0.5550295068849396,-1.2903517520424546,-0.7114102564102563,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Lunch,23,26,110,26,88.66666666666667,21.333333333333336,525.3500000000003,858.2866666666666,-332.9366666666665,857.9999999999997,4.230769230769231,3.4102564102564106,0.24060150375939848,4.775909090909093,9.679924812030075,1.0268235068493534,-0.38790846880995444,-0.7862220030899549,-0.388038073038073,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,BKK_Sukhumvit,LINE MAN,Morning,16,17,26,17,30.5,-4.5,115.63000000000008,333.765,-218.13499999999988,202.79999999999993,1.5294117647058822,1.7941176470588236,-0.14754098360655743,4.447307692307695,10.94311475409836,1.460615615381451,-0.6535586415591805,-1.6081565989880082,-1.0756163708086783,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Beach,Grab,Afternoon,9,12,50,12,32.0,18.0,279.96000000000004,364.34999999999997,-84.38999999999993,389.9999999999999,4.166666666666667,2.6666666666666665,0.5625,5.599200000000001,11.385937499999999,1.033493624089155,-0.2316179497735692,-0.470993624089155,-0.21638461538461526,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,Grab,Dinner,12,16,56,16,42.0,14.0,305.4720000000001,489.81,-184.3379999999999,436.79999999999984,3.5,2.625,0.33333333333333326,5.454857142857144,11.662142857142857,1.1379373559606112,-0.3763459300545108,-0.8046040226272779,-0.4220192307692307,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,Grab,Late Evening,6,8,49,8,40.5,8.5,336.7780000000001,455.235,-118.45699999999992,382.1999999999999,6.125,5.0625,0.2098765432098766,6.873020408163267,11.240370370370371,0.6354338708233556,-0.26021066042813035,-0.425557327613479,-0.3099345892203034,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,Grab,Late Night,7,8,14,8,13.0,1.0,88.95800000000006,161.84,-72.88199999999995,109.19999999999996,1.75,1.625,0.07692307692307687,6.354142857142861,12.44923076923077,0.9592305444055698,-0.4503336628769151,-0.8823074674824929,-0.6674175824175822,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,Grab,Lunch,12,15,44,15,33.0,11.0,219.88800000000012,384.37,-164.4819999999999,343.1999999999999,2.933333333333333,2.2,0.33333333333333326,4.9974545454545485,11.647575757575758,1.330701690557616,-0.42792621692639876,-0.9973683572242826,-0.4792599067599067,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,Grab,Morning,8,10,23,10,19.5,3.5,138.24600000000007,247.82500000000002,-109.57899999999997,179.39999999999992,2.3,1.95,0.17948717948717952,6.010695652173916,12.70897435897436,1.1143932573558013,-0.4421628165035809,-0.9349060778686218,-0.6108082497212933,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Afternoon,21,21,77,21,66.16666666666667,10.833333333333332,396.5200000000001,635.3466666666667,-238.82666666666654,600.5999999999998,3.6666666666666665,3.150793650793651,0.16372795969773302,5.149610389610391,9.602216624685138,0.8646491478380798,-0.37589977125348883,-0.7009211881403468,-0.39764679764679756,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Dinner,27,31,97,31,87.16666666666667,9.833333333333334,520.58,857.565,-336.98499999999996,756.5999999999997,3.129032258064516,2.8118279569892475,0.11281070745697885,5.366804123711341,9.838221797323136,0.8331620775679898,-0.39295563601592887,-0.7203513701110109,-0.44539386730108393,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Late Evening,13,14,64,14,48.666666666666664,15.333333333333334,276.27000000000004,432.88666666666666,-156.6166666666666,499.1999999999998,4.571428571428571,3.476190476190476,0.3150684931506851,4.316718750000001,8.894931506849316,1.0605770313040002,-0.3617960051129625,-0.7455085381533151,-0.3137353098290598,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Late Night,8,9,15,9,11.5,3.5,68.60000000000004,135.615,-67.01499999999996,116.99999999999996,1.6666666666666667,1.2777777777777777,0.30434782608695654,4.573333333333336,11.792608695652175,1.5785587526936231,-0.49415625115215844,-1.2742109266066666,-0.5727777777777776,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Lunch,25,29,112,29,113.25,-1.25,507.52,1207.7116666666666,-700.1916666666666,873.5999999999997,3.8620689655172415,3.9051724137931036,-0.01103752759381893,4.531428571428571,10.66412067696836,1.353368371336019,-0.5797672457692027,-1.3644058989298378,-0.8015014499389501,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Beach,LINE MAN,Morning,20,22,43,22,37.25,5.750000000000001,177.85000000000008,353.675,-175.8249999999999,335.39999999999986,1.9545454545454546,1.6931818181818181,0.15436241610738266,4.136046511627909,9.494630872483222,1.2955812623940304,-0.49713720223368896,-1.1412188462866477,-0.5242248062015503,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,Grab,Afternoon,9,9,39,9,34.5,4.5,236.11800000000008,385.55,-149.43199999999996,304.1999999999999,4.333333333333333,3.8333333333333335,0.13043478260869557,6.054307692307694,11.17536231884058,0.845853049893623,-0.38758137725327435,-0.7154182672849274,-0.49122945430637743,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,Grab,Dinner,12,12,38,12,45.5,-7.5,232.55600000000004,541.425,-308.8689999999999,296.39999999999986,3.1666666666666665,3.7916666666666665,-0.1648351648351648,6.119894736842106,11.899450549450549,0.9443881081508145,-0.5704742115713164,-1.1092232729859792,-1.0420681511470986,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Central,Grab,Late Evening,6,6,37,6,24.5,12.5,239.05400000000003,291.155,-52.10099999999996,288.5999999999999,6.166666666666667,4.083333333333333,0.510204081632653,6.46091891891892,11.883877551020406,0.8393478853637879,-0.17894592227507666,-0.32914380373113494,-0.18053014553014543,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,Grab,Late Night,2,2,2,2,3.5,-1.5,15.744000000000003,41.98499999999999,-26.240999999999993,15.599999999999994,1.0,1.75,-0.4285714285714286,7.872000000000002,11.995714285714284,0.5238458188153305,-0.6250089317613432,-0.9524172473867591,-1.6821153846153847,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Central,Grab,Lunch,11,11,42,11,45.0,-3.0,302.90400000000005,603.655,-300.7509999999999,327.5999999999999,3.8181818181818183,4.090909090909091,-0.06666666666666665,7.2120000000000015,13.414555555555555,0.86003266161336,-0.498216696623071,-0.9266993282800267,-0.9180433455433455,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Central,Grab,Morning,7,7,13,7,15.0,-2.0,68.92600000000003,196.155,-127.22899999999996,101.39999999999996,1.8571428571428572,2.142857142857143,-0.1333333333333333,5.302000000000002,13.077,1.46642776310826,-0.6486146159924548,-1.5997610964415934,-1.254723865877712,REDUCE / PAUSE BLANKET USE
RC103,PassionFruit,Pattaya_Central,LINE MAN,Afternoon,16,19,82,19,57.66666666666667,24.333333333333332,303.9000000000001,484.06333333333333,-180.1633333333332,639.5999999999998,4.315789473684211,3.0350877192982457,0.421965317919075,3.706097560975611,8.394161849710981,1.2649597620148083,-0.37218958951652314,-0.8429944440957333,-0.2816812591202834,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,LINE MAN,Dinner,22,25,117,25,99.66666666666667,17.333333333333332,409.33000000000004,1020.76,-611.43,912.5999999999997,4.68,3.986666666666667,0.17391304347826075,3.4985470085470087,10.241739130434782,1.9274264731655864,-0.5989948665700067,-1.7535134296873256,-0.6699868507560817,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,LINE MAN,Late Evening,11,13,83,13,69.5,13.5,340.9400000000001,609.9549999999999,-269.01499999999976,647.3999999999997,6.384615384615385,5.346153846153846,0.19424460431654667,4.1077108433734955,8.776330935251798,1.1365503244732178,-0.441040732513054,-0.9423057201566711,-0.4155313561940066,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,LINE MAN,Late Night,10,11,20,11,16.5,3.5,67.84000000000005,190.91333333333336,-123.0733333333333,155.99999999999994,1.8181818181818181,1.5,0.21212121212121215,3.392000000000002,11.570505050505052,2.4111158757385156,-0.6446555155917169,-2.1989946636173032,-0.788931623931624,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,LINE MAN,Lunch,24,28,143,28,105.33333333333333,37.66666666666667,589.0500000000001,1007.2583333333334,-418.20833333333337,1115.3999999999996,5.107142857142857,3.761904761904762,0.3575949367088609,4.11923076923077,9.562579113924052,1.3214477774232054,-0.4151947117174508,-0.9638528407143445,-0.37494023070946164,OPTIMIZE / TARGET ONLY
RC103,PassionFruit,Pattaya_Central,LINE MAN,Morning,18,21,42,21,47.333333333333336,-5.333333333333334,143.82000000000008,459.625,-315.8049999999999,327.5999999999999,2.0,2.253968253968254,-0.11267605633802824,3.424285714285716,9.710387323943662,1.8357409790407009,-0.6870927386456349,-1.9484170353787291,-0.9639957264957264,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Ladprao,Grab,Afternoon,17,17,58,17,54.5,3.5,732.7796000000001,901.2966666666666,-168.51706666666666,341.04000000000013,3.411764705882353,3.2058823529411766,0.06422018348623859,12.63413103448276,16.53755351681957,0.30895852446702254,-0.18697180728505958,-0.24473834098078395,-0.4941269841269839,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,Grab,Dinner,24,24,86,24,70.33333333333333,15.666666666666668,1085.1432,1173.1283333333333,-87.98513333333335,505.68000000000023,3.5833333333333335,2.9305555555555554,0.22274881516587697,12.617944186046511,16.679549763033176,0.3218912302273591,-0.07500043331434325,-0.09914241506148214,-0.17399369825449557,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,Grab,Late Evening,12,12,59,12,49.333333333333336,9.666666666666668,744.5308,814.975,-70.44420000000005,346.92000000000013,4.916666666666667,4.111111111111112,0.19594594594594583,12.619166101694915,16.519763513513514,0.30910104363351687,-0.08643725267646252,-0.11315509768757104,-0.20305603597371158,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,Grab,Late Night,10,10,16,10,14.0,2.0,200.3992,228.84,-28.44080000000001,94.08000000000004,1.6,1.4,0.1428571428571428,12.52495,16.345714285714287,0.3050522585490789,-0.12428246809998245,-0.16219511569193612,-0.3023044217687075,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,Grab,Lunch,22,22,109,22,85.5,23.5,1378.7908,1423.135,-44.34419999999997,640.9200000000003,4.954545454545454,3.8863636363636362,0.2748538011695907,12.649456880733945,16.64485380116959,0.3158552148211935,-0.031159517544013693,-0.041001413651602814,-0.06918835424077881,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,Grab,Morning,18,18,36,18,42.0,-6.0,459.57319999999993,702.02,-242.4468000000001,211.6800000000001,2.0,2.3333333333333335,-0.1428571428571429,12.76592222222222,16.714761904761904,0.30932662864463945,-0.34535597276430874,-0.45218377150178235,-1.1453458049886622,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Ladprao,LINE MAN,Afternoon,15,15,52,15,34.166666666666664,17.833333333333332,507.97800000000007,455.43500000000006,52.54300000000001,305.7600000000001,3.466666666666667,2.2777777777777777,0.5219512195121951,9.768807692307693,13.329804878048783,0.36452730956564405,0.11536882321297215,0.1574239099465511,0.17184392987964414,KEEP / SCALE SELECTIVELY
RC103,Pineapple,BKK_Ladprao,LINE MAN,Dinner,18,18,59,18,56.166666666666664,2.833333333333334,584.0760000000001,760.8100000000001,-176.7339999999999,346.92000000000013,3.2777777777777777,3.1203703703703702,0.05044510385756684,9.899593220338986,13.545578635014838,0.36829648789862146,-0.2322971569774318,-0.3178513840410546,-0.5094373342557357,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,LINE MAN,Late Evening,10,10,50,10,29.166666666666664,20.833333333333332,486.2300000000001,394.29333333333335,91.93666666666671,294.0000000000001,5.0,2.9166666666666665,0.7142857142857144,9.724600000000002,13.518628571428573,0.39014751983922946,0.23316819964831614,0.32413819444648495,0.31270975056689343,KEEP / SCALE SELECTIVELY
RC103,Pineapple,BKK_Ladprao,LINE MAN,Late Night,6,6,8,6,8.166666666666666,-0.16666666666666674,76.06200000000001,111.14333333333335,-35.08133333333333,47.04000000000002,1.3333333333333333,1.361111111111111,-0.020408163265306034,9.507750000000001,13.609387755102043,0.4313994115434294,-0.31564046426536296,-0.45180757480873546,-0.7457766439909294,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Ladprao,LINE MAN,Lunch,19,19,83,19,75.16666666666667,7.833333333333332,823.512,1018.5033333333333,-194.99133333333342,488.0400000000002,4.368421052631579,3.956140350877193,0.10421286031042132,9.921831325301204,13.549933481152992,0.3656685985580035,-0.19144889069255222,-0.26145573824758217,-0.39953965521951756,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Ladprao,LINE MAN,Morning,14,14,26,14,28.833333333333332,-2.833333333333333,251.61399999999998,388.0783333333334,-136.46433333333337,152.88000000000005,1.8571428571428572,2.0595238095238093,-0.09826589595375723,9.677461538461538,13.459364161849713,0.39079490095182523,-0.35164120645745933,-0.48906079690558246,-0.8926238444095587,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Sukhumvit,Grab,Afternoon,12,12,58,12,66.83333333333333,-8.833333333333334,705.5396,1120.6383333333335,-415.0987333333335,341.04000000000013,4.833333333333333,5.569444444444444,-0.13216957605985036,12.164475862068965,16.76765586034913,0.37841170063345775,-0.3704127558251772,-0.5105812766933081,-1.2171555633747753,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Sukhumvit,Grab,Dinner,20,20,127,20,97.83333333333333,29.166666666666664,1555.9424,1642.2183333333332,-86.27593333333348,746.7600000000003,6.35,4.891666666666667,0.2981260647359456,12.25151496062992,16.78587734241908,0.37010626003072056,-0.05253621371904471,-0.07198019529477495,-0.11553368328958895,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,Grab,Late Evening,10,10,72,10,65.0,7.0,878.8864,1093.4966666666667,-214.61026666666675,423.3600000000002,7.2,6.5,0.10769230769230775,12.206755555555555,16.82302564102564,0.37817338640562226,-0.1962605586360574,-0.2704810787133145,-0.5069214537666918,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,Grab,Late Night,10,10,13,10,19.0,-6.0,156.63559999999995,317.6916666666667,-161.05606666666674,76.44000000000003,1.3,1.9,-0.3157894736842105,12.048892307692304,16.72061403508772,0.3877303911508012,-0.5069571649660312,-0.7035198648350117,-2.1069605791034363,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,BKK_Sukhumvit,Grab,Lunch,20,20,162,20,117.66666666666667,44.33333333333333,1980.3644,1967.5700000000002,12.794399999999747,952.5600000000004,8.1,5.883333333333334,0.37677053824362594,12.224471604938271,16.721558073654393,0.3678757343507142,0.006502640312669783,0.008894803892911751,0.013431594860166018,KEEP / SCALE SELECTIVELY
RC103,Pineapple,BKK_Sukhumvit,Grab,Morning,23,23,73,23,71.16666666666667,1.8333333333333335,889.0176,1193.8566666666668,-304.8390666666667,429.2400000000002,3.1739130434782608,3.094202898550725,0.025761124121779888,12.178323287671233,16.77550351288056,0.377488765622054,-0.2553397532367091,-0.35172764150027414,-0.7101832696548938,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Afternoon,15,15,106,15,77.0,29.0,1123.5340000000003,1105.805,17.72900000000022,623.2800000000003,7.066666666666666,5.133333333333334,0.37662337662337664,10.59937735849057,14.361103896103897,0.3549007088232421,0.016032663986869533,0.021722667800134543,0.02844467975869627,KEEP / SCALE SELECTIVELY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Dinner,19,19,107,19,99.5,7.5,1119.0880000000002,1421.855,-302.7669999999999,629.1600000000003,5.631578947368421,5.2368421052631575,0.07537688442211055,10.458766355140188,14.290000000000001,0.36631793031468485,-0.21293802813929674,-0.2909410458925743,-0.4812241719117549,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Late Evening,10,10,64,10,61.0,3.0,675.626,869.605,-193.97900000000004,376.32000000000016,6.4,6.1,0.049180327868852514,10.55665625,14.255819672131148,0.3504105215258049,-0.22306564474675283,-0.30123019365695236,-0.5154629039115645,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Late Night,12,12,20,12,16.5,3.5,209.86000000000004,235.395,-25.53499999999995,117.60000000000005,1.6666666666666667,1.375,0.21212121212121215,10.493000000000002,14.266363636363637,0.3596077038371901,-0.10847724038318562,-0.14748649171597794,-0.2171343537414961,OPTIMIZE / TARGET ONLY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Lunch,20,20,189,20,121.5,67.5,1991.1660000000002,1752.22,238.94599999999997,1111.3200000000004,9.45,6.075,0.5555555555555556,10.535269841269843,14.42156378600823,0.3688841390198281,0.13636757941354394,0.1866714165357275,0.2150109779361479,KEEP / SCALE SELECTIVELY
RC103,Pineapple,BKK_Sukhumvit,LINE MAN,Morning,18,18,49,18,40.5,8.5,516.5360000000001,576.345,-59.808999999999926,288.1200000000001,2.7222222222222223,2.25,0.2098765432098766,10.541551020408164,14.23074074074074,0.3499665004884389,-0.10377291379295384,-0.14008995727856233,-0.2075836457031789,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,Grab,Afternoon,15,15,98,15,91.83333333333333,6.166666666666668,1242.0876,1550.1233333333332,-308.0357333333333,576.2400000000002,6.533333333333333,6.122222222222222,0.06715063520871145,12.674363265306123,16.879745916515425,0.3318022817541304,-0.19871691929889435,-0.26465164654541895,-0.534561525290388,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,Grab,Dinner,20,20,145,20,136.83333333333334,8.166666666666668,1822.8139999999996,2306.2083333333335,-483.3943333333338,852.6000000000004,7.25,6.841666666666667,0.05968331303288665,12.571131034482756,16.854141291108405,0.34070206132425973,-0.20960566586568885,-0.2810187482913731,-0.5669649698960046,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,Grab,Late Evening,10,10,99,10,85.5,13.5,1232.5288,1442.0133333333333,-209.48453333333347,582.1200000000002,9.9,8.55,0.1578947368421053,12.449785858585859,16.865653021442494,0.35469422631163416,-0.14527225823154655,-0.19679948946952885,-0.3598648617696238,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,Grab,Late Night,14,14,19,14,28.333333333333332,-9.333333333333334,238.66279999999998,471.3683333333334,-232.7055333333334,111.72000000000006,1.3571428571428572,2.0238095238095237,-0.3294117647058823,12.5612,16.63652941176471,0.3244379049585,-0.49368087942550243,-0.6538496696643823,-2.0829353144766674,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,Pattaya_Beach,Grab,Lunch,20,20,152,20,125.16666666666667,26.833333333333332,1910.0624,2118.0333333333333,-207.97093333333345,893.7600000000004,7.6,6.258333333333334,0.2143808255659121,12.5662,16.921704394141145,0.3466047328660331,-0.09819058560614402,-0.132223907300121,-0.2326921470342523,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,Grab,Morning,17,17,62,17,45.833333333333336,16.166666666666668,795.4343999999999,768.1566666666666,27.277733333333188,364.5600000000002,3.6470588235294117,2.696078431372549,0.35272727272727256,12.829587096774192,16.759781818181818,0.30633836395216596,0.03551063802088961,0.046388908775106596,0.07482371443200893,KEEP / SCALE SELECTIVELY
RC103,Pineapple,Pattaya_Beach,LINE MAN,Afternoon,18,24,159,24,133.66666666666666,25.333333333333332,1582.7060000000001,1851.44,-268.7339999999999,934.9200000000004,6.625,5.569444444444444,0.18952618453865355,9.954125786163523,13.851172069825438,0.3915006066207143,-0.14514864105777125,-0.20197442208206073,-0.2874406366320111,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,LINE MAN,Dinner,24,32,231,32,174.0,57.0,2282.704,2403.9,-121.19599999999991,1358.2800000000007,7.21875,5.4375,0.3275862068965518,9.881835497835498,13.815517241379311,0.3980719719940127,-0.05041640667249048,-0.07048576509746085,-0.0892275524928585,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,LINE MAN,Late Evening,12,16,147,16,132.66666666666666,14.333333333333334,1437.2979999999998,1805.8566666666668,-368.5586666666669,864.3600000000004,9.1875,8.291666666666666,0.1080402010050252,9.777537414965986,13.611984924623117,0.3921690449159454,-0.2040907639402908,-0.2841288439109202,-0.4263948663365574,OPTIMIZE / TARGET ONLY
