date,kitchen,sku,units_sold,gross_revenue_thb,commission_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,product_margin_thb,contribution_before_waste_thb,realized_price_thb,week_start,month,units_wasted,est_waste_cost_thb,waste_cost_status,waste_cost_thb,contribution_after_waste_thb
2026-07-15,Pattaya_Central,MixedBerryPremium,24,2136.0,640.8,1043.28,192,168,732.7199999999999,91.92000000000003,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-216.89999999999998
2026-07-15,Pattaya_Central,PassionFruit,61,3965.0,1189.5,1688.48,366,366,1544.5200000000002,355.02,65.0,2026-07-13,2026-07-01,7.0,235.76,observed_estimated_cost,235.76,119.25999999999999
2026-07-15,Pattaya_Central,Pineapple,121,5929.0,1778.7,1276.5500000000002,726,605,3321.45,1542.75,49.0,2026-07-13,2026-07-01,5.0,82.75,observed_estimated_cost,82.75,1460.0
2026-07-15,Pattaya_Central,Watermelon,179,8055.0,1933.2,1405.1499999999999,1074,895,4680.85,2747.6499999999996,45.0,2026-07-13,2026-07-01,4.0,55.4,observed_estimated_cost,55.4,2692.2499999999995
2026-07-16,BKK_Ladprao,Guava,20,980.0,235.2,226.6,120,110.0,523.4,288.2,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,253.54
2026-07-16,BKK_Ladprao,MixedBerryPremium,12,1068.0,256.32,521.64,96,84,366.3599999999999,110.04000000000002,89.0,2026-07-13,2026-07-01,7.0,360.29,observed_estimated_cost,360.29,-250.25
2026-07-16,BKK_Ladprao,PassionFruit,30,1950.0,585.0,830.4,180,180,759.6000000000003,174.6,65.0,2026-07-13,2026-07-01,6.0,202.08,observed_estimated_cost,202.08,-27.480000000000018
2026-07-16,BKK_Ladprao,Pineapple,53,2597.0,779.1,559.15,318,265,1454.85,675.75,49.0,2026-07-13,2026-07-01,2.0,33.1,observed_estimated_cost,33.1,642.65
2026-07-16,BKK_Ladprao,Watermelon,77,3465.0,831.5999999999999,604.4499999999999,462,385,2013.5499999999997,1181.9500000000003,45.0,2026-07-13,2026-07-01,3.0,41.55,observed_estimated_cost,41.55,1140.4000000000003
2026-07-16,BKK_Sukhumvit,Guava,63,3087.0,740.88,713.7900000000001,378,346.5,1648.71,907.83,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,873.1700000000001
2026-07-16,BKK_Sukhumvit,MixedBerryPremium,16,1424.0,427.2,695.52,128,112,488.47999999999996,61.28000000000002,89.0,2026-07-13,2026-07-01,2.0,102.94,observed_estimated_cost,102.94,-41.659999999999975
2026-07-16,BKK_Sukhumvit,PassionFruit,48,3120.0,936.0,1328.6399999999999,288,288,1215.3600000000001,279.36,65.0,2026-07-13,2026-07-01,5.0,168.4,observed_estimated_cost,168.4,110.96000000000001
2026-07-16,BKK_Sukhumvit,Pineapple,87,4263.0,1023.12,917.85,522,435,2388.15,1365.0299999999997,49.0,2026-07-13,2026-07-01,5.0,82.75,observed_estimated_cost,82.75,1282.2799999999997
2026-07-16,BKK_Sukhumvit,Watermelon,117,5265.0,1263.6,918.4499999999999,702,585,3059.55,1795.9499999999996,45.0,2026-07-13,2026-07-01,1.0,13.85,observed_estimated_cost,13.85,1782.0999999999997
2026-07-16,Pattaya_Beach,Guava,55,2695.0,646.8,623.15,330,302.5,1439.35,792.55,49.0,2026-07-13,2026-07-01,4.0,69.32,observed_estimated_cost,69.32,723.23
2026-07-16,Pattaya_Beach,MixedBerryPremium,22,1958.0,587.4,956.3399999999999,176,154,671.6599999999999,84.26000000000003,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-224.55999999999995
2026-07-16,Pattaya_Beach,PassionFruit,48,3120.0,748.8,1328.6399999999999,288,288,1215.3600000000004,466.56000000000006,65.0,2026-07-13,2026-07-01,9.0,303.12,observed_estimated_cost,303.12,163.44000000000005
2026-07-16,Pattaya_Beach,Pineapple,101,4949.0,1484.6999999999998,1065.55,606,505,2772.45,1287.75,49.0,2026-07-13,2026-07-01,1.0,16.55,observed_estimated_cost,16.55,1271.2
2026-07-16,Pattaya_Beach,Watermelon,118,5310.0,1274.3999999999999,926.3,708,590,3085.7,1811.2999999999997,45.0,2026-07-13,2026-07-01,4.0,55.4,observed_estimated_cost,55.4,1755.8999999999996
2026-07-16,Pattaya_Central,Guava,56,2744.0,658.56,634.48,336,308.0,1465.52,806.9599999999999,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,772.3
2026-07-16,Pattaya_Central,MixedBerryPremium,36,3204.0,961.1999999999999,1564.92,288,252,1099.0799999999997,137.88000000000005,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-170.93999999999994
2026-07-16,Pattaya_Central,PassionFruit,55,3575.0,858.0,1522.4,330,330,1392.6,534.6000000000001,65.0,2026-07-13,2026-07-01,6.0,202.08,observed_estimated_cost,202.08,332.5200000000001
2026-07-16,Pattaya_Central,Pineapple,111,5439.0,1631.7,1171.05,666,555,3046.95,1415.25,49.0,2026-07-13,2026-07-01,4.0,66.2,observed_estimated_cost,66.2,1349.05
2026-07-16,Pattaya_Central,Watermelon,172,7740.0,1857.6,1350.1999999999998,1032,860,4497.799999999999,2640.1999999999994,45.0,2026-07-13,2026-07-01,7.0,96.95,observed_estimated_cost,96.95,2543.2499999999995
2026-07-17,BKK_Ladprao,Guava,25,1225.0,367.5,283.25,150,137.5,654.2500000000001,286.75,49.0,2026-07-13,2026-07-01,1.0,17.33,observed_estimated_cost,17.33,269.42
2026-07-17,BKK_Ladprao,MixedBerryPremium,9,801.0,240.29999999999998,391.23,72,63,274.77,34.47000000000002,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-274.34999999999997
2026-07-17,BKK_Ladprao,PassionFruit,28,1820.0,436.8,775.04,168,168,708.96,272.1600000000001,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,137.44000000000008
2026-07-17,BKK_Ladprao,Pineapple,56,2744.0,823.1999999999999,590.8000000000001,336,280,1537.2,714.0,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,664.35
2026-07-17,BKK_Ladprao,Watermelon,78,3510.0,842.4,612.3,468,390,2039.7,1197.3,45.0,2026-07-13,2026-07-01,4.0,55.4,observed_estimated_cost,55.4,1141.8999999999999
2026-07-17,BKK_Sukhumvit,Guava,43,2107.0,505.68,487.19,258,236.5,1125.3100000000002,619.6299999999999,49.0,2026-07-13,2026-07-01,4.0,69.32,observed_estimated_cost,69.32,550.31
2026-07-17,BKK_Sukhumvit,MixedBerryPremium,22,1958.0,587.4,956.3399999999999,176,154,671.66,84.26000000000002,89.0,2026-07-13,2026-07-01,5.0,257.35,observed_estimated_cost,257.35,-173.09
2026-07-17,BKK_Sukhumvit,PassionFruit,45,2925.0,702.0,1245.6,270,270,1139.4,437.4000000000001,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,302.68000000000006
2026-07-17,BKK_Sukhumvit,Pineapple,72,3528.0,846.72,759.6,432,360,1976.3999999999999,1129.68,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,1080.03
2026-07-17,BKK_Sukhumvit,Watermelon,153,6885.0,1652.3999999999999,1201.05,918,765,4000.9500000000003,2348.55,45.0,2026-07-13,2026-07-01,6.0,83.1,observed_estimated_cost,83.1,2265.4500000000003
2026-07-17,Pattaya_Beach,Guava,53,2597.0,623.28,600.49,318,291.5,1387.0099999999995,763.7300000000002,49.0,2026-07-13,2026-07-01,5.0,86.65,observed_estimated_cost,86.65,677.0800000000003
2026-07-17,Pattaya_Beach,MixedBerryPremium,27,2403.0,576.72,1173.69,216,189,824.31,247.59000000000003,89.0,2026-07-13,2026-07-01,9.0,463.23,observed_estimated_cost,463.23,-215.64
2026-07-17,Pattaya_Beach,PassionFruit,46,2990.0,897.0,1273.28,276,276,1164.7200000000003,267.71999999999997,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,132.99999999999997
2026-07-17,Pattaya_Beach,Pineapple,94,4606.0,1105.44,991.7,564,470,2580.3,1474.8600000000006,49.0,2026-07-13,2026-07-01,4.0,66.2,observed_estimated_cost,66.2,1408.6600000000005
2026-07-17,Pattaya_Beach,Watermelon,152,6840.0,2052.0,1193.1999999999998,912,760,3974.8,1922.8,45.0,2026-07-13,2026-07-01,2.0,27.7,observed_estimated_cost,27.7,1895.1
2026-07-17,Pattaya_Central,Guava,60,2940.0,705.6,679.8000000000001,360,330.0,1570.1999999999998,864.5999999999999,49.0,2026-07-13,2026-07-01,3.0,51.99,observed_estimated_cost,51.99,812.6099999999999
2026-07-17,Pattaya_Central,MixedBerryPremium,20,1780.0,534.0,869.4,160,140,610.5999999999999,76.60000000000002,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-232.21999999999997
2026-07-17,Pattaya_Central,PassionFruit,52,3380.0,811.1999999999999,1439.36,312,312,1316.64,505.4400000000001,65.0,2026-07-13,2026-07-01,6.0,202.08,observed_estimated_cost,202.08,303.3600000000001
2026-07-17,Pattaya_Central,Pineapple,118,5782.0,1734.6,1244.9,708,590,3239.1,1504.5,49.0,2026-07-13,2026-07-01,5.0,82.75,observed_estimated_cost,82.75,1421.75
2026-07-17,Pattaya_Central,Watermelon,169,7605.0,2281.5,1326.6499999999999,1014,845,4419.349999999999,2137.8500000000004,45.0,2026-07-13,2026-07-01,4.0,55.4,observed_estimated_cost,55.4,2082.4500000000003
2026-07-18,BKK_Ladprao,Guava,38,1862.0,446.88,430.54,228,209.0,994.4599999999999,547.5799999999999,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,512.92
2026-07-18,BKK_Ladprao,MixedBerryPremium,13,1157.0,347.09999999999997,565.11,104,91,396.8899999999999,49.790000000000006,89.0,2026-07-13,2026-07-01,6.0,308.82,observed_estimated_cost,308.82,-259.03
2026-07-18,BKK_Ladprao,PassionFruit,21,1365.0,409.5,581.28,126,126,531.72,122.22,65.0,2026-07-13,2026-07-01,3.0,101.04,observed_estimated_cost,101.04,21.179999999999993
2026-07-18,BKK_Ladprao,Pineapple,43,2107.0,505.68,453.65000000000003,258,215,1180.35,674.6700000000001,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,625.0200000000001
2026-07-18,BKK_Ladprao,Watermelon,76,3420.0,820.8,596.5999999999999,456,380,1987.3999999999999,1166.6000000000004,45.0,2026-07-13,2026-07-01,2.0,27.7,observed_estimated_cost,27.7,1138.9000000000003
2026-07-18,BKK_Sukhumvit,Guava,50,2450.0,735.0,566.5,300,275.0,1308.5,573.5,49.0,2026-07-13,2026-07-01,1.0,17.33,observed_estimated_cost,17.33,556.17
2026-07-18,BKK_Sukhumvit,MixedBerryPremium,24,2136.0,512.64,1043.28,192,168,732.72,220.08000000000007,89.0,2026-07-13,2026-07-01,3.0,154.41,observed_estimated_cost,154.41,65.67000000000007
2026-07-18,BKK_Sukhumvit,PassionFruit,35,2275.0,682.5,968.8,210,210,886.2000000000003,203.7,65.0,2026-07-13,2026-07-01,3.0,101.04,observed_estimated_cost,101.04,102.65999999999998
2026-07-18,BKK_Sukhumvit,Pineapple,75,3675.0,882.0,791.25,450,375,2058.7500000000005,1176.75,49.0,2026-07-13,2026-07-01,4.0,66.2,observed_estimated_cost,66.2,1110.55
2026-07-18,BKK_Sukhumvit,Watermelon,145,6525.0,1957.5,1138.25,870,725,3791.75,1834.25,45.0,2026-07-13,2026-07-01,7.0,96.95,observed_estimated_cost,96.95,1737.3
2026-07-18,Pattaya_Beach,Guava,67,3283.0,787.92,759.11,402,368.5,1753.3900000000003,965.4699999999999,49.0,2026-07-13,2026-07-01,4.0,69.32,observed_estimated_cost,69.32,896.1499999999999
2026-07-18,Pattaya_Beach,MixedBerryPremium,29,2581.0,619.4399999999999,1260.6299999999999,232,203,885.3699999999999,265.93000000000006,89.0,2026-07-13,2026-07-01,5.0,257.35,observed_estimated_cost,257.35,8.580000000000041
2026-07-18,Pattaya_Beach,PassionFruit,52,3380.0,1014.0,1439.36,312,312,1316.6400000000003,302.64,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,167.92
2026-07-18,Pattaya_Beach,Pineapple,92,4508.0,1352.4,970.6,552,460,2525.4,1173.0,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,1123.35
2026-07-18,Pattaya_Beach,Watermelon,183,8235.0,1976.3999999999999,1436.55,1098,915,4785.449999999999,2809.05,45.0,2026-07-13,2026-07-01,3.0,41.55,observed_estimated_cost,41.55,2767.5
2026-07-18,Pattaya_Central,Guava,75,3675.0,882.0,849.75,450,412.5,1962.7499999999998,1080.75,49.0,2026-07-13,2026-07-01,4.0,69.32,observed_estimated_cost,69.32,1011.4300000000001
2026-07-18,Pattaya_Central,MixedBerryPremium,35,3115.0,747.6,1521.45,280,245,1068.5499999999997,320.95000000000005,89.0,2026-07-13,2026-07-01,8.0,411.76,observed_estimated_cost,411.76,-90.80999999999995
2026-07-18,Pattaya_Central,PassionFruit,66,4290.0,1287.0,1826.8799999999999,396,396,1671.1200000000001,384.12,65.0,2026-07-13,2026-07-01,7.0,235.76,observed_estimated_cost,235.76,148.36
2026-07-18,Pattaya_Central,Pineapple,134,6566.0,1575.84,1413.7,804,670,3678.2999999999997,2102.4599999999996,49.0,2026-07-13,2026-07-01,6.0,99.3,observed_estimated_cost,99.3,2003.1599999999996
2026-07-18,Pattaya_Central,Watermelon,202,9090.0,2181.6,1585.6999999999998,1212,1010,5282.3,3100.7000000000003,45.0,2026-07-13,2026-07-01,9.0,124.65,observed_estimated_cost,124.65,2976.05
2026-07-19,BKK_Ladprao,Guava,23,1127.0,338.1,260.59000000000003,138,126.5,601.9100000000001,263.81,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,229.15
2026-07-19,BKK_Ladprao,MixedBerryPremium,22,1664.3000000000002,499.28999999999996,956.3399999999999,176,154,377.96000000000015,-121.3299999999999,75.65,2026-07-13,2026-07-01,8.0,411.76,observed_estimated_cost,411.76,-533.0899999999999
2026-07-19,BKK_Ladprao,PassionFruit,31,2015.0,604.5,858.0799999999999,186,186,784.9200000000002,180.41999999999996,65.0,2026-07-13,2026-07-01,3.0,101.04,observed_estimated_cost,101.04,79.37999999999995
2026-07-19,BKK_Ladprao,Pineapple,64,3136.0,752.64,675.2,384,320,1756.8000000000002,1004.1600000000003,49.0,2026-07-13,2026-07-01,7.0,115.85,observed_estimated_cost,115.85,888.3100000000003
2026-07-19,BKK_Ladprao,Watermelon,71,3195.0,958.5,557.3499999999999,426,355,1856.6499999999999,898.1500000000002,45.0,2026-07-13,2026-07-01,2.0,27.7,observed_estimated_cost,27.7,870.4500000000002
2026-07-19,BKK_Sukhumvit,Guava,55,2695.0,646.8,623.15,330,302.5,1439.35,792.5500000000001,49.0,2026-07-13,2026-07-01,1.0,17.33,observed_estimated_cost,17.33,775.22
2026-07-19,BKK_Sukhumvit,MixedBerryPremium,20,1513.0,363.12,869.4,160,140,343.6000000000001,-19.519999999999964,75.65,2026-07-13,2026-07-01,4.0,205.88,observed_estimated_cost,205.88,-225.39999999999995
2026-07-19,BKK_Sukhumvit,PassionFruit,26,1690.0,507.0,719.68,156,156,658.3200000000002,151.32,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,16.599999999999994
2026-07-19,BKK_Sukhumvit,Pineapple,84,4116.0,1234.8,886.2,504,420,2305.8000000000006,1071.0,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,1021.35
2026-07-19,BKK_Sukhumvit,Watermelon,119,5355.0,1606.5,934.15,714,595,3111.8499999999995,1505.35,45.0,2026-07-13,2026-07-01,6.0,83.1,observed_estimated_cost,83.1,1422.25
2026-07-19,Pattaya_Beach,Guava,67,3283.0,984.9,759.11,402,368.5,1753.39,768.4900000000001,49.0,2026-07-13,2026-07-01,2.0,34.66,observed_estimated_cost,34.66,733.8300000000002
2026-07-19,Pattaya_Beach,MixedBerryPremium,48,3631.2000000000003,871.488,2086.56,384,336,824.6400000000001,-46.847999999999914,75.65,2026-07-13,2026-07-01,18.0,926.46,observed_estimated_cost,926.46,-973.308
2026-07-19,Pattaya_Beach,PassionFruit,45,2925.0,702.0,1245.6,270,270,1139.4,437.4000000000001,65.0,2026-07-13,2026-07-01,4.0,134.72,observed_estimated_cost,134.72,302.68000000000006
2026-07-19,Pattaya_Beach,Pineapple,116,5684.0,1364.1599999999999,1223.8000000000002,696,580,3184.2,1820.0400000000002,49.0,2026-07-13,2026-07-01,3.0,49.65,observed_estimated_cost,49.65,1770.39
2026-07-19,Pattaya_Beach,Watermelon,141,6345.0,1522.8,1106.85,846,705,3687.15,2164.3500000000004,45.0,2026-07-13,2026-07-01,6.0,83.1,observed_estimated_cost,83.1,2081.2500000000005
2026-07-19,Pattaya_Central,Guava,70,3430.0,1029.0,793.1,420,385.0,1831.8999999999999,802.9,49.0,2026-07-13,2026-07-01,3.0,51.99,observed_estimated_cost,51.99,750.91
2026-07-19,Pattaya_Central,MixedBerryPremium,46,3479.9,1043.97,1999.62,368,322,790.28,-253.68999999999988,75.65,2026-07-13,2026-07-01,18.0,926.46,observed_estimated_cost,926.46,-1180.1499999999999
2026-07-19,Pattaya_Central,PassionFruit,57,3705.0,889.1999999999999,1577.76,342,342,1443.24,554.0400000000003,65.0,2026-07-13,2026-07-01,7.0,235.76,observed_estimated_cost,235.76,318.2800000000003
2026-07-19,Pattaya_Central,Pineapple,135,6615.0,1984.5,1424.25,810,675,3705.7500000000005,1721.25,49.0,2026-07-13,2026-07-01,4.0,66.2,observed_estimated_cost,66.2,1655.05
2026-07-19,Pattaya_Central,Watermelon,167,7515.0,2254.5,1310.95,1002,835,4367.049999999999,2112.5500000000006,45.0,2026-07-13,2026-07-01,7.0,96.95,observed_estimated_cost,96.95,2015.6000000000006
2026-07-20,BKK_Ladprao,Guava,38,1862.0,446.88,364.42,228,209.0,1060.58,613.6999999999999,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,551.3399999999999
2026-07-20,BKK_Ladprao,MixedBerryPremium,17,1513.0,363.12,713.66,136,119,544.34,181.22000000000008,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-118.65999999999991
2026-07-20,BKK_Ladprao,PassionFruit,17,1105.0,331.5,482.63,102,102,418.3700000000001,86.86999999999999,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,-50.69000000000001
2026-07-20,BKK_Ladprao,Pineapple,49,2401.0,720.3,463.54,294,245,1398.4599999999998,678.1599999999999,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,616.3199999999998
2026-07-20,BKK_Ladprao,Watermelon,89,4005.0,1201.5,677.2900000000001,534,445,2348.71,1147.21,45.0,2026-07-20,2026-07-01,7.0,95.27,observed_estimated_cost,95.27,1051.94
2026-07-20,BKK_Sukhumvit,Guava,56,2744.0,823.1999999999999,537.04,336,308.0,1562.9599999999998,739.7599999999999,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,708.5799999999999
2026-07-20,BKK_Sukhumvit,MixedBerryPremium,19,1691.0,405.84,797.6199999999999,152,133,608.38,202.54000000000008,89.0,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,2.62000000000009
2026-07-20,BKK_Sukhumvit,PassionFruit,42,2730.0,655.1999999999999,1192.38,252,252,1033.62,378.4200000000001,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,206.47000000000008
2026-07-20,BKK_Sukhumvit,Pineapple,80,3920.0,940.8,756.8000000000001,480,400,2283.2,1342.3999999999999,49.0,2026-07-20,2026-07-01,5.0,77.3,observed_estimated_cost,77.3,1265.1
2026-07-20,BKK_Sukhumvit,Watermelon,130,5850.0,1755.0,989.3000000000001,780,650,3430.699999999999,1675.7000000000003,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,1621.2600000000002
2026-07-20,Pattaya_Beach,Guava,55,2695.0,808.5,527.4499999999999,330,302.5,1535.0500000000002,726.55,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,679.78
2026-07-20,Pattaya_Beach,MixedBerryPremium,16,1424.0,341.76,671.68,128,112,512.32,170.56000000000006,89.0,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,-29.35999999999993
2026-07-20,Pattaya_Beach,PassionFruit,44,2860.0,686.4,1249.16,264,264,1082.8400000000001,396.43999999999994,65.0,2026-07-20,2026-07-01,6.0,206.34,observed_estimated_cost,206.34,190.09999999999994
2026-07-20,Pattaya_Beach,Pineapple,79,3871.0,1161.3,747.34,474,395,2254.66,1093.36,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,1031.52
2026-07-20,Pattaya_Beach,Watermelon,147,6615.0,1984.5,1118.67,882,735,3879.3300000000004,1894.83,45.0,2026-07-20,2026-07-01,2.0,27.22,observed_estimated_cost,27.22,1867.61
2026-07-20,Pattaya_Central,Guava,64,3136.0,752.64,613.76,384,352.0,1786.2399999999998,1033.6,49.0,2026-07-20,2026-07-01,5.0,77.95,observed_estimated_cost,77.95,955.6499999999999
2026-07-20,Pattaya_Central,MixedBerryPremium,15,1335.0,320.4,629.6999999999999,120,105,480.29999999999995,159.90000000000003,89.0,2026-07-20,2026-07-01,2.0,99.96,observed_estimated_cost,99.96,59.94000000000004
2026-07-20,Pattaya_Central,PassionFruit,46,2990.0,717.6,1305.94,276,276,1132.0600000000002,414.46000000000004,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,242.51000000000005
2026-07-20,Pattaya_Central,Pineapple,94,4606.0,1381.8,889.2400000000001,564,470,2682.7599999999998,1300.9599999999998,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1254.5799999999997
2026-07-20,Pattaya_Central,Watermelon,172,7740.0,2322.0,1308.92,1032,860,4539.079999999999,2217.08,45.0,2026-07-20,2026-07-01,6.0,81.66,observed_estimated_cost,81.66,2135.42
2026-07-21,BKK_Ladprao,Guava,32,1568.0,376.32,306.88,192,176.0,893.1200000000001,516.8,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,485.61999999999995
2026-07-21,BKK_Ladprao,MixedBerryPremium,4,356.0,106.8,167.92,32,28,128.08,21.280000000000015,89.0,2026-07-20,2026-07-01,1.0,49.98,observed_estimated_cost,49.98,-28.69999999999998
2026-07-21,BKK_Ladprao,PassionFruit,24,1560.0,374.4,681.36,144,144,590.6400000000001,216.24,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,78.68
2026-07-21,BKK_Ladprao,Pineapple,32,1568.0,470.4,302.72,192,160,913.2800000000001,442.88,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,396.5
2026-07-21,BKK_Ladprao,Watermelon,76,3420.0,1026.0,578.36,456,380,2005.64,979.6399999999999,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,925.1999999999998
2026-07-21,BKK_Sukhumvit,Guava,55,2695.0,808.5,527.45,330,302.5,1535.0500000000002,726.55,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,679.78
2026-07-21,BKK_Sukhumvit,MixedBerryPremium,23,2047.0,491.28,965.54,184,161,736.46,245.18000000000006,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-54.69999999999993
2026-07-21,BKK_Sukhumvit,PassionFruit,42,2730.0,819.0,1192.3799999999999,252,252,1033.6200000000001,214.62,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,42.670000000000016
2026-07-21,BKK_Sukhumvit,Pineapple,82,4018.0,1205.3999999999999,775.7200000000001,492,410,2340.2799999999993,1134.8800000000003,49.0,2026-07-20,2026-07-01,2.0,30.92,observed_estimated_cost,30.92,1103.9600000000003
2026-07-21,BKK_Sukhumvit,Watermelon,135,6075.0,1458.0,1027.3500000000001,810,675,3562.6499999999996,2104.6499999999996,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,2050.2099999999996
2026-07-21,Pattaya_Beach,Guava,58,2842.0,682.0799999999999,556.22,348,319.0,1618.78,936.7000000000002,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,874.3400000000001
2026-07-21,Pattaya_Beach,MixedBerryPremium,20,1780.0,534.0,839.5999999999999,160,140,640.4,106.4000000000001,89.0,2026-07-20,2026-07-01,3.0,149.94,observed_estimated_cost,149.94,-43.53999999999989
2026-07-21,Pattaya_Beach,PassionFruit,42,2730.0,819.0,1192.38,252,252,1033.6200000000003,214.62000000000003,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,77.06000000000003
2026-07-21,Pattaya_Beach,Pineapple,89,4361.0,1308.3,841.94,534,445,2540.06,1231.76,49.0,2026-07-20,2026-07-01,5.0,77.3,observed_estimated_cost,77.3,1154.46
2026-07-21,Pattaya_Beach,Watermelon,142,6390.0,1533.6,1080.6200000000001,852,710,3747.38,2213.7799999999997,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,2159.3399999999997
2026-07-21,Pattaya_Central,Guava,59,2891.0,867.3,565.81,354,324.5,1646.69,779.3900000000001,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,732.6200000000001
2026-07-21,Pattaya_Central,MixedBerryPremium,28,2492.0,747.5999999999999,1175.4399999999998,224,196,896.56,148.96000000000012,89.0,2026-07-20,2026-07-01,5.0,249.9,observed_estimated_cost,249.9,-100.93999999999988
2026-07-21,Pattaya_Central,PassionFruit,58,3770.0,1131.0,1646.6200000000001,348,348,1427.3799999999999,296.38,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,124.43
2026-07-21,Pattaya_Central,Pineapple,105,5145.0,1543.5,993.3000000000001,630,525,2996.6999999999994,1453.1999999999998,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1406.8199999999997
2026-07-21,Pattaya_Central,Watermelon,187,8415.0,2524.5,1423.0700000000002,1122,935,4934.93,2410.43,45.0,2026-07-20,2026-07-01,5.0,68.05,observed_estimated_cost,68.05,2342.3799999999997
2026-07-22,BKK_Ladprao,Guava,32,1568.0,470.4,306.88,192,176.0,893.1199999999998,422.7199999999999,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,375.94999999999993
2026-07-22,BKK_Ladprao,MixedBerryPremium,6,534.0,160.2,251.88,48,42,192.12000000000003,31.920000000000023,89.0,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,-167.99999999999997
2026-07-22,BKK_Ladprao,PassionFruit,23,1495.0,358.8,652.97,138,138,566.0300000000002,207.23000000000002,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,35.28000000000003
2026-07-22,BKK_Ladprao,Pineapple,61,2989.0,717.36,577.0600000000001,366,305,1740.94,1023.5799999999998,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,977.1999999999998
2026-07-22,BKK_Ladprao,Watermelon,76,3420.0,1026.0,578.36,456,380,2005.6400000000003,979.6399999999999,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,925.1999999999998
