week_start,kitchen,sku,units_sold,units_wasted,waste_cost_thb,waste_rate,series_active
2026-08-24,BKK_Ladprao,Guava,276,26.0,420.68,0.08609271523178808,True
2026-08-24,BKK_Ladprao,MixedBerryPremium,72,32.0,1984.32,0.3076923076923077,True
2026-08-24,BKK_Ladprao,PassionFruit,170,29.0,1031.24,0.1457286432160804,True
2026-08-24,BKK_Ladprao,Pineapple,380,26.0,397.28000000000003,0.06403940886699508,True
2026-08-24,BKK_Ladprao,Watermelon,573,23.0,314.64,0.03859060402684564,True
2026-08-24,BKK_Sukhumvit,Guava,368,17.0,275.06,0.04415584415584416,True
2026-08-24,BKK_Sukhumvit,MixedBerryPremium,131,25.0,1550.25,0.16025641025641027,True
2026-08-24,BKK_Sukhumvit,PassionFruit,298,28.0,995.6800000000001,0.08588957055214724,True
2026-08-24,BKK_Sukhumvit,Pineapple,622,34.0,519.52,0.051829268292682924,True
2026-08-24,BKK_Sukhumvit,Watermelon,924,30.0,410.4,0.031446540880503145,True
2026-08-24,Pattaya_Beach,Guava,406,22.0,355.96000000000004,0.0514018691588785,True
2026-08-24,Pattaya_Beach,MixedBerryPremium,147,32.0,1984.32,0.1787709497206704,True
2026-08-24,Pattaya_Beach,PassionFruit,381,37.0,1315.72,0.08851674641148326,True
2026-08-24,Pattaya_Beach,Pineapple,706,29.0,443.12,0.03945578231292517,True
2026-08-24,Pattaya_Beach,Watermelon,1030,37.0,506.16,0.03467666354264293,True
2026-08-24,Pattaya_Central,Guava,510,27.0,436.86,0.05027932960893855,True
2026-08-24,Pattaya_Central,MixedBerryPremium,157,34.0,2108.34,0.17801047120418848,True
2026-08-24,Pattaya_Central,PassionFruit,410,34.0,1209.04,0.07657657657657657,True
2026-08-24,Pattaya_Central,Pineapple,808,37.0,565.36,0.04378698224852071,True
2026-08-24,Pattaya_Central,Watermelon,1232,34.0,465.12,0.026856240126382307,True
2026-08-31,BKK_Ladprao,Guava,20,1.0,16.28,0.047619047619047616,True
2026-08-31,BKK_Ladprao,MixedBerryPremium,12,3.0,178.32,0.2,True
2026-08-31,BKK_Ladprao,PassionFruit,22,4.0,139.32,0.15384615384615385,True
2026-08-31,BKK_Ladprao,Pineapple,41,3.0,49.83,0.06818181818181818,True
2026-08-31,BKK_Ladprao,Watermelon,82,5.0,71.75,0.05747126436781609,True
2026-08-31,BKK_Sukhumvit,Guava,54,2.0,32.56,0.03571428571428571,True
2026-08-31,BKK_Sukhumvit,MixedBerryPremium,16,3.0,178.32,0.15789473684210525,True
2026-08-31,BKK_Sukhumvit,PassionFruit,42,3.0,104.49,0.06666666666666667,True
2026-08-31,BKK_Sukhumvit,Pineapple,87,3.0,49.83,0.03333333333333333,True
2026-08-31,BKK_Sukhumvit,Watermelon,136,4.0,57.4,0.02857142857142857,True
2026-08-31,Pattaya_Beach,Guava,52,2.0,32.56,0.037037037037037035,True
2026-08-31,Pattaya_Beach,MixedBerryPremium,21,4.0,237.76,0.16,True
2026-08-31,Pattaya_Beach,PassionFruit,45,3.0,104.49,0.0625,True
2026-08-31,Pattaya_Beach,Pineapple,84,4.0,66.44,0.045454545454545456,True
2026-08-31,Pattaya_Beach,Watermelon,160,8.0,114.8,0.047619047619047616,True
2026-08-31,Pattaya_Central,Guava,63,5.0,81.4,0.07352941176470588,True
2026-08-31,Pattaya_Central,MixedBerryPremium,21,4.0,237.76,0.16,True
2026-08-31,Pattaya_Central,PassionFruit,49,4.0,139.32,0.07547169811320754,True
2026-08-31,Pattaya_Central,Pineapple,100,3.0,49.83,0.02912621359223301,True
2026-08-31,Pattaya_Central,Watermelon,187,5.0,71.75,0.026041666666666668,True
